product,review_content,rating,review_date,variant,source
Amazon Alexa / Echo,worked great. the built in hub works great.,5,26-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,it knows everything  we ask it to do. havent smart hubbed it yet but does exactly as advertised and am very happy with our purchase. sound quality is excellent also,5,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"connecting and sound are perfect! i only give 4 because the is no internal battery, if i disconnect to the power source, it will be off.",4,26-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"it seems easy to stump alexa with rather simple questions that are easily googled with the correct answer.  we admit that we have not explored all that's available through the echo.  one irritating issue is that alexa cannot answer help questions concerning how to use the system, rather it refers you to the alexa app or help via a computer.  it was very simple to setup and use and we continue to learn how this tool can become more useful.",4,26-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,i like how easy it was to set up. very easy to use and set up with other bluetooth devices.,4,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,ease of use and many tasks it will perform,5,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"i purchased the echo plus with built-in hub during prime days sale. it was delivered very fast and was easy to link to my wifi. also connected it to a smart plug to control a light. i love telling alexa to play music, and she hears me from 2 rooms away. excited to learn new uses for it.",5,26-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"it was harder to setup then i thought it should be, for some reason i had to default  it twice. had to go thru too many steps to setup and find my devices. would be nice if it could interact with my xfinity cable tv cable box and it also does not work with my xfinity alarm for my house or my cameras, be nice set and disarm the alarm with alexa. had to install a skill app to setup bulb ??? whats that about, you ship it with your product ??? should have said (alexa setup bulb) or (alexa find new bulb) ??? and (alexa setup nest)??? it's fine that you use third party apps but alexa should do the work for you.",2,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,nothing to dislike i love my new toy that has made my house a smart home.,5,26-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,the built in hub lacks some of the features (geo fencing) of the phillips hub.  otherwise would have given it 5 stars.,3,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,the echo plus is used for leisure and pleasure. i absolutely love it. easy to set up and connect. what a great addition to my listening pleasure. i have not used it yet for other purposes.,5,26-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,arrived right on time and works as expected,5,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,it's like a remedial form of the star trek computer in your home,4,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,the echo part works fine.  the hue hub is a disaster.  it worked for a few months and then nothing.  i spent 2 hours on the phone with tech support one =y to have to send it in for repair.  i am now trying to reconnect my lights.  what a pain.  i am having to reset each light bulb.  it can take up to 5 times to get it to reset.  i have spent hours on this.  i will say customer service was friendly and tried to be helpful.  stick with the echo and smart plugs for lamps.,1,26-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,i love it and my family loves it also we use it all the time we also like playing the games that you can get on it too!! great for family game nights,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,it was supposed to come with a free hue lightbulb on amazon prime day.  no light bulb arrived.  false advertising!,1,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,,3,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,awesome!,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,haven't had it a week and already it cannot connect to my network. tried reconnecting manually and the echo never appears in the list of devices to connect. it will be on it's way back to amazon,1,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"this is the 3rd unit i purchased all the way from gen 1 to the plus. the only reason i purchased this is because it works so well and i wanted it in other rooms as well. all my switches work great and i have had not issues. i the past, i did have some ghost commands when alexa would answer a question when no one asked her to but i think some recent ipdates may have resolved this. it just keeps improving over time, not with call capabilities. i work with adapting smart homes and this is by far the cheapest, best way so far. can’t wait to see what they come up with next.",5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,love it. i play music everyday and voice  activated makes it so easy,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,i can't get multiple profiles working. it just spins when adding a 2nd user at pass device prompt,3,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love it , using music and turning on and off light",5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,it has great sound and very responsive to commands!,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,this thing is great. has good sound and does everything i expected. i have it linked in with my lights and use it with alarm.com as well.,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,no problems whatsoever makes life easy and sounds great.,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"this is a very useful device.  i use it to turn my lights on and off around the house.  it works with all the other alexa devices, so i can give a command near any of them, and this will process the request.  it also handles all the functions that the other devices can do. i enjoy it much more than i thought i would.",5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,i love my echo plus!!!,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"how can you not like the echo plus.  it has the built in hub and works seamlessly with all my compatible devices.  amazon makes a great product and i haven't had a single issue with this one or any of the other devices (echo dots, etc.).",5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"i have been hesitant to purchase anything smart home because i am just not good with electronics.  however this surprised me how easy it is to set up and it links to the bluetooth in my sound bar for my tv which provides extra sound for music, i can make calls and finally hear people when home. i do not have cable, only the paid apps like netflix and hulu so when alexa provided me news stations, weather and other updates it was really great to hear! i have linked all of my accounts to her, she turns on my lights before i walk through the door. she purchases re-orders off of amazon for my pets and i heard if something bad happened at your home she would place a call to 911 regardless if she was unplugged or not.  this is important as an extra layer of protection for someone living alone.  my tech savvy bf went out and bought her after a week of me having her. must buy!!!",5,25-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love my echo plus and have cousins from italy here visiting and they love it.  i want to give them each one, however will it work for them in italy. someone please answer my question asap.",5,25-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,totally enjoy our new echo plus.  great for fast facts and listening to beautiful music.  we are just getting started with all the benefits.,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"device is touted as able to link to calendar on my samsung phone through google, can't get it to work",3,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,love this product!!,5,25-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,music. news. shopping list. jokes. games,5,25-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,works well. need to speak clearly but picks up commands from a good distance and the sound is surprisingly well.,5,25-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"i'll be returning it.  it's been nothing but annoying.  the hub can't be turned off if not needed and it interferes with my hue bridge.  i can't even install philips lights with it unless i unplug it to do so.  there are plenty of other reviews that go in depth with the issues.  bottom line is it sucks as a hub.  it doesn't support z-wave and zigbee (which in fairness i knew in advance), but when the one protocol it does support doesn't do many functions that a dedicated one will, what's the point?  i noticed right away that my philips hue bridge supports firmware upgrades to the light bulbs themselves and this doesn't.  i found that rather interesting.",1,24-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,24-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,the echo does not link to direct tv even though they said it would. i have spent multiple hours on this. made phone calls and texts. also is missing free bulb.,2,24-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"still learning what it can do. amazing. simple, works right out of a box. only frustration is getting amazon alexa app t show up on my samsung/galaxy with google's android.",5,24-Jul-18,White  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"well what can you say,  love it  love it  love it  enough said",5,24-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,doesn't use apple music.  it is worthless to me without it.  sound quality on it is also poor.,2,24-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"great product, easy to install and use! not a necessity but a commodity!",5,24-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,,4,24-Jul-18,Black  Plus,kaggle_amazon_alexa
Amazon Alexa / Echo,"works great i bought this direct from amazon, and i have got to tell you, this item echo show and echo plus is the best item i have ever had and i am kind of a tech geek. i am a disabled person, and it helps me turn light on and off, and schedule doctor appointments, using google voice phone, and get my medical rides to and from hospitals, plays music on cue from multiple web apps, and watch videos, as well as communicating to my nurses aide my schedule and calendar of events. i wish there were programs that helped disabled people get these and smart lights. they are literally the best items since chocolate to assist the disabled and literally anybody else who need them. although the echo show is not a hub once you set up the echo plus hub with your lights you can use any amazon device to shut the lights off. thank god, no more working my ass off to turn on or off lights. thank you amazon. i will save up enough money to buy more gift cards from affirm.com to purchase 1 more of each and some lights for rest of the house. jeff bezos these are awesome items and because of your allowing me to get amazon prime at a lower cost due to disability i was finally able to buy these items on your prime day event. really helped when all you earn a month is $672 on ssdi thank you all again.",5,23-Jul-18,White  Plus,kaggle_amazon_alexa
